dateday,year,month,hr,holiday,weekday,workingday,casual,registered,count
2011-11-07,0,Nov,6,0,Mon,1,2,97,99
2011-11-07,0,Nov,7,0,Mon,1,6,305,311
2011-11-07,0,Nov,8,0,Mon,1,13,397,410
2011-11-07,0,Nov,9,0,Mon,1,18,156,174
2011-11-07,0,Nov,10,0,Mon,1,28,95,123
2011-11-07,0,Nov,11,0,Mon,1,28,100,128
2011-11-07,0,Nov,12,0,Mon,1,21,158,179
2011-11-07,0,Nov,13,0,Mon,1,32,157,189
2011-11-07,0,Nov,14,0,Mon,1,30,115,145
2011-11-07,0,Nov,15,0,Mon,1,38,132,170
2011-11-07,0,Nov,16,0,Mon,1,40,255,295
2011-11-07,0,Nov,17,0,Mon,1,39,489,528
2011-11-07,0,Nov,18,0,Mon,1,18,407,425
2011-11-07,0,Nov,19,0,Mon,1,20,280,300
2011-11-07,0,Nov,20,0,Mon,1,17,187,204
2011-11-07,0,Nov,21,0,Mon,1,10,129,139
2011-11-07,0,Nov,22,0,Mon,1,6,102,108
2011-11-07,0,Nov,23,0,Mon,1,1,47,48
2011-11-08,0,Nov,0,0,Tue,1,0,18,18
2011-11-08,0,Nov,1,0,Tue,1,3,8,11
2011-11-08,0,Nov,2,0,Tue,1,0,1,1
2011-11-08,0,Nov,3,0,Tue,1,0,3,3
2011-11-08,0,Nov,4,0,Tue,1,0,4,4
2011-11-08,0,Nov,5,0,Tue,1,1,17,18
2011-11-08,0,Nov,6,0,Tue,1,3,96,99
2011-11-08,0,Nov,7,0,Tue,1,7,316,323
2011-11-08,0,Nov,8,0,Tue,1,11,455,466
2011-11-08,0,Nov,9,0,Tue,1,14,177,191
2011-11-08,0,Nov,10,0,Tue,1,25,104,129
2011-11-08,0,Nov,11,0,Tue,1,21,126,147
2011-11-08,0,Nov,12,0,Tue,1,28,175,203
2011-11-08,0,Nov,13,0,Tue,1,31,165,196
2011-11-08,0,Nov,14,0,Tue,1,32,129,161
2011-11-08,0,Nov,15,0,Tue,1,33,155,188
2011-11-08,0,Nov,16,0,Tue,1,39,250,289
2011-11-08,0,Nov,17,0,Tue,1,40,459,499
2011-11-08,0,Nov,18,0,Tue,1,30,432,462
2011-11-08,0,Nov,19,0,Tue,1,14,264,278
2011-11-08,0,Nov,20,0,Tue,1,12,169,181
2011-11-08,0,Nov,21,0,Tue,1,16,166,182
2011-11-08,0,Nov,22,0,Tue,1,13,95,108
2011-11-08,0,Nov,23,0,Tue,1,3,45,48
2011-11-09,0,Nov,0,0,Wed,1,0,13,13
2011-11-09,0,Nov,1,0,Wed,1,0,10,10
2011-11-09,0,Nov,2,0,Wed,1,0,5,5
2011-11-09,0,Nov,3,0,Wed,1,0,4,4
2011-11-09,0,Nov,4,0,Wed,1,0,4,4
2011-11-09,0,Nov,5,0,Wed,1,0,28,28
2011-11-09,0,Nov,6,0,Wed,1,0,98,98
2011-11-09,0,Nov,7,0,Wed,1,0,300,300
2011-11-09,0,Nov,8,0,Wed,1,19,437,456
2011-11-09,0,Nov,9,0,Wed,1,22,197,219
2011-11-09,0,Nov,10,0,Wed,1,16,89,105
2011-11-09,0,Nov,11,0,Wed,1,21,131,152
2011-11-09,0,Nov,12,0,Wed,1,24,156,180
2011-11-09,0,Nov,13,0,Wed,1,31,136,167
2011-11-09,0,Nov,14,0,Wed,1,26,153,179
2011-11-09,0,Nov,15,0,Wed,1,21,130,151
2011-11-09,0,Nov,16,0,Wed,1,24,257,281
2011-11-09,0,Nov,17,0,Wed,1,27,458,485
2011-11-09,0,Nov,18,0,Wed,1,21,387,408
2011-11-09,0,Nov,19,0,Wed,1,12,292,304
2011-11-09,0,Nov,20,0,Wed,1,18,201,219
2011-11-09,0,Nov,21,0,Wed,1,9,152,161
2011-11-09,0,Nov,22,0,Wed,1,9,105,114
2011-11-09,0,Nov,23,0,Wed,1,5,61,66
2011-11-10,0,Nov,0,0,Thur,1,0,24,24
2011-11-10,0,Nov,1,0,Thur,1,1,10,11
2011-11-10,0,Nov,2,0,Thur,1,0,5,5
2011-11-10,0,Nov,3,0,Thur,1,0,11,11
2011-11-10,0,Nov,4,0,Thur,1,1,2,3
2011-11-10,0,Nov,5,0,Thur,1,1,22,23
2011-11-10,0,Nov,6,0,Thur,1,4,110,114
2011-11-10,0,Nov,7,0,Thur,1,6,266,272
2011-11-10,0,Nov,8,0,Thur,1,18,418,436
2011-11-10,0,Nov,9,0,Thur,1,23,188,211
2011-11-10,0,Nov,10,0,Thur,1,17,100,117
2011-11-10,0,Nov,11,0,Thur,1,9,99,108
2011-11-10,0,Nov,12,0,Thur,1,18,149,167
2011-11-10,0,Nov,13,0,Thur,1,9,87,96
2011-11-10,0,Nov,14,0,Thur,1,6,58,64
2011-11-10,0,Nov,15,0,Thur,1,5,57,62
2011-11-10,0,Nov,16,0,Thur,1,6,67,73
2011-11-10,0,Nov,17,0,Thur,1,9,168,177
2011-11-10,0,Nov,18,0,Thur,1,10,263,273
2011-11-10,0,Nov,19,0,Thur,1,19,192,211
2011-11-10,0,Nov,20,0,Thur,1,8,160,168
2011-11-10,0,Nov,21,0,Thur,1,6,130,136
2011-11-10,0,Nov,22,0,Thur,1,5,84,89
2011-11-10,0,Nov,23,0,Thur,1,9,73,82
2011-11-11,0,Nov,0,1,Fri,0,10,56,66
2011-11-11,0,Nov,1,1,Fri,0,3,16,19
2011-11-11,0,Nov,2,1,Fri,0,1,10,11
2011-11-11,0,Nov,3,1,Fri,0,0,6,6
2011-11-11,0,Nov,4,1,Fri,0,0,8,8
2011-11-11,0,Nov,5,1,Fri,0,0,13,13
2011-11-11,0,Nov,6,1,Fri,0,0,46,46
2011-11-11,0,Nov,7,1,Fri,0,5,116,121
2011-11-11,0,Nov,8,1,Fri,0,9,249,258
2011-11-11,0,Nov,9,1,Fri,0,15,186,201
2011-11-11,0,Nov,10,1,Fri,0,38,162,200
2011-11-11,0,Nov,11,1,Fri,0,20,150,170
2011-11-11,0,Nov,12,1,Fri,0,41,198,239
2011-11-11,0,Nov,13,1,Fri,0,57,179,236
2011-11-11,0,Nov,14,1,Fri,0,64,183,247
2011-11-11,0,Nov,15,1,Fri,0,29,187,216
2011-11-11,0,Nov,16,1,Fri,0,49,189,238
2011-11-11,0,Nov,17,1,Fri,0,24,286,310
2011-11-11,0,Nov,18,1,Fri,0,23,185,208
2011-11-11,0,Nov,19,1,Fri,0,17,182,199
2011-11-11,0,Nov,20,1,Fri,0,12,97,109
2011-11-11,0,Nov,21,1,Fri,0,4,79,83
2011-11-11,0,Nov,22,1,Fri,0,13,78,91
2011-11-11,0,Nov,23,1,Fri,0,6,67,73
2011-11-12,0,Nov,0,0,Sat,0,12,52,64
2011-11-12,0,Nov,1,0,Sat,0,9,45,54
2011-11-12,0,Nov,2,0,Sat,0,7,39,46
2011-11-12,0,Nov,3,0,Sat,0,4,13,17
2011-11-12,0,Nov,4,0,Sat,0,0,7,7
2011-11-12,0,Nov,5,0,Sat,0,1,3,4
2011-11-12,0,Nov,6,0,Sat,0,0,7,7
2011-11-12,0,Nov,7,0,Sat,0,3,24,27
2011-11-12,0,Nov,8,0,Sat,0,14,87,101
2011-11-12,0,Nov,9,0,Sat,0,18,142,160
2011-11-12,0,Nov,10,0,Sat,0,62,170,232
2011-11-12,0,Nov,11,0,Sat,0,102,213,315
2011-11-12,0,Nov,12,0,Sat,0,142,224,366
2011-11-12,0,Nov,13,0,Sat,0,128,225,353
2011-11-12,0,Nov,14,0,Sat,0,191,244,435
2011-11-12,0,Nov,15,0,Sat,0,165,221,386
2011-11-12,0,Nov,16,0,Sat,0,137,224,361
2011-11-12,0,Nov,17,0,Sat,0,92,193,285
2011-11-12,0,Nov,18,0,Sat,0,53,150,203
2011-11-12,0,Nov,19,0,Sat,0,32,139,171
2011-11-12,0,Nov,20,0,Sat,0,31,101,132
2011-11-12,0,Nov,21,0,Sat,0,19,103,122
2011-11-12,0,Nov,22,0,Sat,0,30,88,118
2011-11-12,0,Nov,23,0,Sat,0,23,78,101
2011-11-13,0,Nov,0,0,Sun,0,12,61,73
2011-11-13,0,Nov,1,0,Sun,0,13,58,71
2011-11-13,0,Nov,2,0,Sun,0,9,48,57
2011-11-13,0,Nov,3,0,Sun,0,8,20,28
2011-11-13,0,Nov,4,0,Sun,0,1,5,6
2011-11-13,0,Nov,5,0,Sun,0,2,3,5
2011-11-13,0,Nov,6,0,Sun,0,5,18,23
2011-11-13,0,Nov,7,0,Sun,0,13,30,43
2011-11-13,0,Nov,8,0,Sun,0,24,55,79
2011-11-13,0,Nov,9,0,Sun,0,38,97,135
2011-11-13,0,Nov,10,0,Sun,0,63,178,241
2011-11-13,0,Nov,11,0,Sun,0,108,187,295
2011-11-13,0,Nov,12,0,Sun,0,112,242,354
2011-11-13,0,Nov,13,0,Sun,0,105,234,339
2011-11-13,0,Nov,14,0,Sun,0,108,263,371
2011-11-13,0,Nov,15,0,Sun,0,89,221,310
2011-11-13,0,Nov,16,0,Sun,0,93,226,319
2011-11-13,0,Nov,17,0,Sun,0,44,187,231
2011-11-13,0,Nov,18,0,Sun,0,35,155,190
2011-11-13,0,Nov,19,0,Sun,0,36,121,157
2011-11-13,0,Nov,20,0,Sun,0,24,115,139
2011-11-13,0,Nov,21,0,Sun,0,19,76,95
2011-11-13,0,Nov,22,0,Sun,0,25,64,89
2011-11-13,0,Nov,23,0,Sun,0,18,49,67
2011-11-14,0,Nov,0,0,Mon,1,8,22,30
2011-11-14,0,Nov,1,0,Mon,1,5,6,11
2011-11-14,0,Nov,2,0,Mon,1,7,10,17
2011-11-14,0,Nov,3,0,Mon,1,4,3,7
2011-11-14,0,Nov,4,0,Mon,1,0,5,5
2011-11-14,0,Nov,5,0,Mon,1,0,19,19
2011-11-14,0,Nov,6,0,Mon,1,10,104,114
2011-11-14,0,Nov,7,0,Mon,1,11,311,322
2011-11-14,0,Nov,8,0,Mon,1,27,425,452
2011-11-14,0,Nov,9,0,Mon,1,29,204,233
2011-11-14,0,Nov,10,0,Mon,1,26,85,111
2011-11-14,0,Nov,11,0,Mon,1,22,106,128
2011-11-14,0,Nov,12,0,Mon,1,36,166,202
2011-11-14,0,Nov,13,0,Mon,1,50,153,203
2011-11-14,0,Nov,14,0,Mon,1,47,138,185
2011-11-14,0,Nov,15,0,Mon,1,53,142,195
2011-11-14,0,Nov,16,0,Mon,1,51,264,315
2011-11-14,0,Nov,17,0,Mon,1,55,464,519
2011-11-14,0,Nov,18,0,Mon,1,29,460,489
2011-11-14,0,Nov,19,0,Mon,1,28,274,302
2011-11-14,0,Nov,20,0,Mon,1,30,210,240
2011-11-14,0,Nov,21,0,Mon,1,37,176,213
2011-11-14,0,Nov,22,0,Mon,1,17,96,113
2011-11-14,0,Nov,23,0,Mon,1,13,48,61
2011-11-15,0,Nov,0,0,Tue,1,7,15,22
2011-11-15,0,Nov,1,0,Tue,1,5,5,10
2011-11-15,0,Nov,2,0,Tue,1,7,8,15
2011-11-15,0,Nov,3,0,Tue,1,0,4,4
2011-11-15,0,Nov,4,0,Tue,1,1,6,7
2011-11-15,0,Nov,5,0,Tue,1,2,26,28
2011-11-15,0,Nov,6,0,Tue,1,4,104,108
2011-11-15,0,Nov,7,0,Tue,1,21,298,319
2011-11-15,0,Nov,8,0,Tue,1,27,453,480
2011-11-15,0,Nov,9,0,Tue,1,26,174,200
2011-11-15,0,Nov,10,0,Tue,1,23,115,138
2011-11-15,0,Nov,11,0,Tue,1,18,116,134
2011-11-15,0,Nov,12,0,Tue,1,28,148,176
2011-11-15,0,Nov,13,0,Tue,1,21,132,153
2011-11-15,0,Nov,14,0,Tue,1,27,120,147
2011-11-15,0,Nov,15,0,Tue,1,36,155,191
2011-11-15,0,Nov,16,0,Tue,1,31,240,271
2011-11-15,0,Nov,17,0,Tue,1,29,422,451
2011-11-15,0,Nov,18,0,Tue,1,27,414,441
2011-11-15,0,Nov,19,0,Tue,1,27,259,286
2011-11-15,0,Nov,20,0,Tue,1,26,212,238
2011-11-15,0,Nov,21,0,Tue,1,23,145,168
2011-11-15,0,Nov,22,0,Tue,1,19,109,128
2011-11-15,0,Nov,23,0,Tue,1,14,66,80
2011-11-16,0,Nov,0,0,Wed,1,5,26,31
2011-11-16,0,Nov,1,0,Wed,1,0,5,5
2011-11-16,0,Nov,2,0,Wed,1,4,6,10
2011-11-16,0,Nov,3,0,Wed,1,2,3,5
2011-11-16,0,Nov,4,0,Wed,1,1,3,4
2011-11-16,0,Nov,5,0,Wed,1,0,13,13
2011-11-16,0,Nov,6,0,Wed,1,4,52,56
2011-11-16,0,Nov,7,0,Wed,1,7,130,137
2011-11-16,0,Nov,8,0,Wed,1,9,223,232
2011-11-16,0,Nov,9,0,Wed,1,5,77,82
2011-11-16,0,Nov,10,0,Wed,1,4,32,36
2011-11-16,0,Nov,11,0,Wed,1,7,53,60
2011-11-16,0,Nov,12,0,Wed,1,5,49,54
2011-11-16,0,Nov,13,0,Wed,1,6,52,58
2011-11-16,0,Nov,14,0,Wed,1,12,49,61
2011-11-16,0,Nov,15,0,Wed,1,16,50,66
2011-11-16,0,Nov,16,0,Wed,1,13,110,123
2011-11-16,0,Nov,17,0,Wed,1,17,216,233
2011-11-16,0,Nov,18,0,Wed,1,13,176,189
2011-11-16,0,Nov,19,0,Wed,1,3,108,111
2011-11-16,0,Nov,20,0,Wed,1,5,94,99
2011-11-16,0,Nov,21,0,Wed,1,3,72,75
2011-11-16,0,Nov,22,0,Wed,1,1,45,46
2011-11-16,0,Nov,23,0,Wed,1,3,28,31
2011-11-17,0,Nov,0,0,Thur,1,2,22,24
2011-11-17,0,Nov,1,0,Thur,1,0,5,5
2011-11-17,0,Nov,2,0,Thur,1,0,5,5
2011-11-17,0,Nov,3,0,Thur,1,0,3,3
2011-11-17,0,Nov,4,0,Thur,1,1,3,4
2011-11-17,0,Nov,5,0,Thur,1,1,21,22
2011-11-17,0,Nov,6,0,Thur,1,3,72,75
2011-11-17,0,Nov,7,0,Thur,1,4,164,168
2011-11-17,0,Nov,8,0,Thur,1,12,343,355
2011-11-17,0,Nov,9,0,Thur,1,14,184,198
2011-11-17,0,Nov,10,0,Thur,1,7,74,81
2011-11-17,0,Nov,11,0,Thur,1,4,93,97
2011-11-17,0,Nov,12,0,Thur,1,6,115,121
2011-11-17,0,Nov,13,0,Thur,1,15,109,124
2011-11-17,0,Nov,14,0,Thur,1,5,105,110
2011-11-17,0,Nov,15,0,Thur,1,10,106,116
2011-11-17,0,Nov,16,0,Thur,1,8,187,195
2011-11-17,0,Nov,17,0,Thur,1,20,379,399
2011-11-17,0,Nov,18,0,Thur,1,9,298,307
2011-11-17,0,Nov,19,0,Thur,1,7,210,217
2011-11-17,0,Nov,20,0,Thur,1,7,162,169
2011-11-17,0,Nov,21,0,Thur,1,3,113,116
2011-11-17,0,Nov,22,0,Thur,1,1,83,84
2011-11-17,0,Nov,23,0,Thur,1,0,58,58
2011-11-18,0,Nov,0,0,Fri,1,2,28,30
2011-11-18,0,Nov,1,0,Fri,1,0,10,10
2011-11-18,0,Nov,2,0,Fri,1,2,8,10
2011-11-18,0,Nov,3,0,Fri,1,0,2,2
2011-11-18,0,Nov,4,0,Fri,1,0,5,5
2011-11-18,0,Nov,5,0,Fri,1,0,22,22
2011-11-18,0,Nov,6,0,Fri,1,1,70,71
2011-11-18,0,Nov,7,0,Fri,1,5,211,216
2011-11-18,0,Nov,8,0,Fri,1,6,369,375
2011-11-18,0,Nov,9,0,Fri,1,6,207,213
2011-11-18,0,Nov,10,0,Fri,1,10,105,115
2011-11-18,0,Nov,11,0,Fri,1,18,122,140
2011-11-18,0,Nov,12,0,Fri,1,22,143,165
2011-11-18,0,Nov,13,0,Fri,1,31,146,177
2011-11-18,0,Nov,14,0,Fri,1,31,123,154
2011-11-18,0,Nov,15,0,Fri,1,27,151,178
2011-11-18,0,Nov,16,0,Fri,1,19,190,209
2011-11-18,0,Nov,17,0,Fri,1,17,361,378
2011-11-18,0,Nov,18,0,Fri,1,16,312,328
2011-11-18,0,Nov,19,0,Fri,1,7,183,190
2011-11-18,0,Nov,20,0,Fri,1,8,129,137
2011-11-18,0,Nov,21,0,Fri,1,3,108,111
2011-11-18,0,Nov,22,0,Fri,1,9,88,97
2011-11-18,0,Nov,23,0,Fri,1,5,54,59
2011-11-19,0,Nov,0,0,Sat,0,4,49,53
2011-11-19,0,Nov,1,0,Sat,0,1,34,35
2011-11-19,0,Nov,2,0,Sat,0,12,34,46
2011-11-19,0,Nov,3,0,Sat,0,4,11,15
2011-11-19,0,Nov,4,0,Sat,0,4,4,8
2011-11-19,0,Nov,5,0,Sat,0,0,2,2
2011-11-19,0,Nov,6,0,Sat,0,2,10,12
2011-11-19,0,Nov,7,0,Sat,0,3,38,41
2011-11-19,0,Nov,8,0,Sat,0,12,80,92
2011-11-19,0,Nov,9,0,Sat,0,12,130,142
2011-11-19,0,Nov,10,0,Sat,0,35,165,200
2011-11-19,0,Nov,11,0,Sat,0,50,183,233
2011-11-19,0,Nov,12,0,Sat,0,93,218,311
2011-11-19,0,Nov,13,0,Sat,0,118,245,363
2011-11-19,0,Nov,14,0,Sat,0,121,228,349
2011-11-19,0,Nov,15,0,Sat,0,120,262,382
2011-11-19,0,Nov,16,0,Sat,0,99,188,287
2011-11-19,0,Nov,17,0,Sat,0,61,171,232
2011-11-19,0,Nov,18,0,Sat,0,36,172,208
2011-11-19,0,Nov,19,0,Sat,0,33,149,182
2011-11-19,0,Nov,20,0,Sat,0,48,115,163
2011-11-19,0,Nov,21,0,Sat,0,29,79,108
2011-11-19,0,Nov,22,0,Sat,0,26,80,106
2011-11-19,0,Nov,23,0,Sat,0,20,73,93
2011-11-20,0,Nov,0,0,Sun,0,14,79,93
2011-11-20,0,Nov,1,0,Sun,0,11,73,84
2011-11-20,0,Nov,2,0,Sun,0,12,44,56
2011-11-20,0,Nov,3,0,Sun,0,6,31,37
2011-11-20,0,Nov,4,0,Sun,0,2,10,12
2011-11-20,0,Nov,5,0,Sun,0,0,4,4
2011-11-20,0,Nov,6,0,Sun,0,3,6,9
2011-11-20,0,Nov,7,0,Sun,0,4,19,23
2011-11-20,0,Nov,8,0,Sun,0,13,52,65
2011-11-20,0,Nov,9,0,Sun,0,29,109,138
2011-11-20,0,Nov,10,0,Sun,0,46,183,229
2011-11-20,0,Nov,11,0,Sun,0,74,212,286
2011-11-20,0,Nov,12,0,Sun,0,70,234,304
2011-11-20,0,Nov,13,0,Sun,0,84,285,369
2011-11-20,0,Nov,14,0,Sun,0,113,250,363
2011-11-20,0,Nov,15,0,Sun,0,109,242,351
2011-11-20,0,Nov,16,0,Sun,0,81,225,306
2011-11-20,0,Nov,17,0,Sun,0,35,168,203
2011-11-20,0,Nov,18,0,Sun,0,22,123,145
2011-11-20,0,Nov,19,0,Sun,0,17,140,157
2011-11-20,0,Nov,20,0,Sun,0,23,90,113
2011-11-20,0,Nov,21,0,Sun,0,11,94,105
2011-11-20,0,Nov,22,0,Sun,0,5,35,40
2011-11-20,0,Nov,23,0,Sun,0,3,25,28
2011-11-21,0,Nov,0,0,Mon,1,4,13,17
2011-11-21,0,Nov,1,0,Mon,1,4,8,12
2011-11-21,0,Nov,2,0,Mon,1,1,2,3
2011-11-21,0,Nov,3,0,Mon,1,0,4,4
2011-11-21,0,Nov,4,0,Mon,1,0,5,5
2011-11-21,0,Nov,5,0,Mon,1,0,20,20
2011-11-21,0,Nov,6,0,Mon,1,0,76,76
2011-11-21,0,Nov,7,0,Mon,1,17,229,246
2011-11-21,0,Nov,8,0,Mon,1,13,378,391
2011-11-21,0,Nov,9,0,Mon,1,15,222,237
2011-11-21,0,Nov,10,0,Mon,1,25,110,135
2011-11-21,0,Nov,11,0,Mon,1,16,112,128
2011-11-21,0,Nov,12,0,Mon,1,24,138,162
2011-11-21,0,Nov,13,0,Mon,1,13,121,134
2011-11-21,0,Nov,14,0,Mon,1,14,121,135
2011-11-21,0,Nov,15,0,Mon,1,15,93,108
2011-11-21,0,Nov,16,0,Mon,1,13,95,108
2011-11-21,0,Nov,17,0,Mon,1,10,200,210
2011-11-21,0,Nov,18,0,Mon,1,8,184,192
2011-11-21,0,Nov,19,0,Mon,1,2,135,137
2011-11-21,0,Nov,20,0,Mon,1,5,75,80
2011-11-21,0,Nov,21,0,Mon,1,11,103,114
2011-11-21,0,Nov,22,0,Mon,1,6,72,78
2011-11-21,0,Nov,23,0,Mon,1,4,29,33
2011-11-22,0,Nov,0,0,Tue,1,0,14,14
2011-11-22,0,Nov,1,0,Tue,1,1,5,6
2011-11-22,0,Nov,2,0,Tue,1,2,4,6
2011-11-22,0,Nov,3,0,Tue,1,1,2,3
2011-11-22,0,Nov,4,0,Tue,1,0,7,7
2011-11-22,0,Nov,5,0,Tue,1,1,17,18
2011-11-22,0,Nov,6,0,Tue,1,1,63,64
2011-11-22,0,Nov,7,0,Tue,1,2,119,121
2011-11-22,0,Nov,8,0,Tue,1,5,185,190
2011-11-22,0,Nov,9,0,Tue,1,2,147,149
2011-11-22,0,Nov,10,0,Tue,1,6,46,52
2011-11-22,0,Nov,11,0,Tue,1,4,28,32
2011-11-22,0,Nov,12,0,Tue,1,3,18,21
2011-11-22,0,Nov,13,0,Tue,1,4,22,26
2011-11-22,0,Nov,14,0,Tue,1,4,31,35
2011-11-22,0,Nov,15,0,Tue,1,2,32,34
2011-11-22,0,Nov,16,0,Tue,1,3,59,62
2011-11-22,0,Nov,17,0,Tue,1,4,161,165
2011-11-22,0,Nov,18,0,Tue,1,0,148,148
2011-11-22,0,Nov,19,0,Tue,1,5,106,111
2011-11-22,0,Nov,20,0,Tue,1,6,121,127
2011-11-22,0,Nov,21,0,Tue,1,4,86,90
2011-11-22,0,Nov,22,0,Tue,1,6,81,87
2011-11-22,0,Nov,23,0,Tue,1,3,36,39
2011-11-23,0,Nov,0,0,Wed,1,2,14,16
2011-11-23,0,Nov,1,0,Wed,1,0,8,8
2011-11-23,0,Nov,2,0,Wed,1,1,5,6
2011-11-23,0,Nov,3,0,Wed,1,1,2,3
2011-11-23,0,Nov,4,0,Wed,1,0,5,5
2011-11-23,0,Nov,5,0,Wed,1,1,16,17
2011-11-23,0,Nov,6,0,Wed,1,1,68,69
2011-11-23,0,Nov,7,0,Wed,1,2,154,156
2011-11-23,0,Nov,8,0,Wed,1,7,316,323
2011-11-23,0,Nov,9,0,Wed,1,3,164,167
2011-11-23,0,Nov,10,0,Wed,1,6,70,76
2011-11-23,0,Nov,11,0,Wed,1,9,107,116
2011-11-23,0,Nov,12,0,Wed,1,9,151,160
2011-11-23,0,Nov,13,0,Wed,1,12,162,174
2011-11-23,0,Nov,14,0,Wed,1,13,200,213
2011-11-23,0,Nov,15,0,Wed,1,13,194,207
2011-11-23,0,Nov,16,0,Wed,1,4,169,173
2011-11-23,0,Nov,17,0,Wed,1,7,156,163
2011-11-23,0,Nov,18,0,Wed,1,7,138,145
2011-11-23,0,Nov,19,0,Wed,1,6,116,122
2011-11-23,0,Nov,20,0,Wed,1,1,67,68
2011-11-23,0,Nov,21,0,Wed,1,0,66,66
2011-11-23,0,Nov,22,0,Wed,1,3,59,62
2011-11-23,0,Nov,23,0,Wed,1,4,47,51
2011-11-24,0,Nov,0,1,Thur,0,1,22,23
2011-11-24,0,Nov,1,1,Thur,0,1,23,24
2011-11-24,0,Nov,2,1,Thur,0,3,19,22
2011-11-24,0,Nov,3,1,Thur,0,1,4,5
2011-11-24,0,Nov,4,1,Thur,0,1,1,2
2011-11-24,0,Nov,5,1,Thur,0,1,10,11
2011-11-24,0,Nov,6,1,Thur,0,1,5,6
2011-11-24,0,Nov,7,1,Thur,0,9,31,40
2011-11-24,0,Nov,8,1,Thur,0,4,42,46
2011-11-24,0,Nov,9,1,Thur,0,13,68,81
2011-11-24,0,Nov,10,1,Thur,0,34,64,98
2011-11-24,0,Nov,11,1,Thur,0,52,90,142
2011-11-24,0,Nov,12,1,Thur,0,62,88,150
2011-11-24,0,Nov,13,1,Thur,0,84,91,175
2011-11-24,0,Nov,14,1,Thur,0,74,94,168
2011-11-24,0,Nov,15,1,Thur,0,78,71,149
2011-11-24,0,Nov,16,1,Thur,0,48,66,114
2011-11-24,0,Nov,17,1,Thur,0,34,40,74
2011-11-24,0,Nov,18,1,Thur,0,13,24,37
2011-11-24,0,Nov,19,1,Thur,0,15,13,28
2011-11-24,0,Nov,20,1,Thur,0,14,17,31
2011-11-24,0,Nov,21,1,Thur,0,7,19,26
2011-11-24,0,Nov,22,1,Thur,0,8,14,22
2011-11-24,0,Nov,23,1,Thur,0,2,19,21
2011-11-25,0,Nov,0,0,Fri,1,7,22,29
2011-11-25,0,Nov,1,0,Fri,1,2,12,14
2011-11-25,0,Nov,2,0,Fri,1,4,6,10
2011-11-25,0,Nov,3,0,Fri,1,0,2,2
2011-11-25,0,Nov,4,0,Fri,1,4,3,7
2011-11-25,0,Nov,5,0,Fri,1,2,3,5
2011-11-25,0,Nov,6,0,Fri,1,4,9,13
2011-11-25,0,Nov,7,0,Fri,1,4,31,35
2011-11-25,0,Nov,8,0,Fri,1,6,68,74
2011-11-25,0,Nov,9,0,Fri,1,25,70,95
2011-11-25,0,Nov,10,0,Fri,1,60,82,142
2011-11-25,0,Nov,11,0,Fri,1,99,127,226
2011-11-25,0,Nov,12,0,Fri,1,126,146,272
2011-11-25,0,Nov,13,0,Fri,1,143,140,283
2011-11-25,0,Nov,14,0,Fri,1,122,150,272
2011-11-25,0,Nov,15,0,Fri,1,165,145,310
2011-11-25,0,Nov,16,0,Fri,1,122,139,261
2011-11-25,0,Nov,17,0,Fri,1,57,127,184
2011-11-25,0,Nov,18,0,Fri,1,45,108,153
2011-11-25,0,Nov,19,0,Fri,1,38,96,134
2011-11-25,0,Nov,20,0,Fri,1,19,76,95
2011-11-25,0,Nov,21,0,Fri,1,24,61,85
2011-11-25,0,Nov,22,0,Fri,1,12,46,58
2011-11-25,0,Nov,23,0,Fri,1,5,28,33
2011-11-26,0,Nov,0,0,Sat,0,9,38,47
2011-11-26,0,Nov,1,0,Sat,0,5,24,29
2011-11-26,0,Nov,2,0,Sat,0,3,20,23
2011-11-26,0,Nov,3,0,Sat,0,8,9,17
2011-11-26,0,Nov,4,0,Sat,0,0,4,4
2011-11-26,0,Nov,5,0,Sat,0,0,3,3
2011-11-26,0,Nov,6,0,Sat,0,2,8,10
2011-11-26,0,Nov,7,0,Sat,0,4,13,17
2011-11-26,0,Nov,8,0,Sat,0,10,50,60
2011-11-26,0,Nov,9,0,Sat,0,16,67,83
2011-11-26,0,Nov,10,0,Sat,0,57,84,141
2011-11-26,0,Nov,11,0,Sat,0,107,123,230
2011-11-26,0,Nov,12,0,Sat,0,137,172,309
2011-11-26,0,Nov,13,0,Sat,0,177,148,325
2011-11-26,0,Nov,14,0,Sat,0,141,158,299
2011-11-26,0,Nov,15,0,Sat,0,154,160,314
2011-11-26,0,Nov,16,0,Sat,0,137,138,275
2011-11-26,0,Nov,17,0,Sat,0,62,122,184
2011-11-26,0,Nov,18,0,Sat,0,67,118,185
2011-11-26,0,Nov,19,0,Sat,0,46,100,146
2011-11-26,0,Nov,20,0,Sat,0,55,86,141
2011-11-26,0,Nov,21,0,Sat,0,20,72,92
2011-11-26,0,Nov,22,0,Sat,0,14,51,65
2011-11-26,0,Nov,23,0,Sat,0,18,51,69
2011-11-27,0,Nov,0,0,Sun,0,7,39,46
2011-11-27,0,Nov,1,0,Sun,0,9,35,44
2011-11-27,0,Nov,2,0,Sun,0,9,22,31
2011-11-27,0,Nov,3,0,Sun,0,9,8,17
2011-11-27,0,Nov,4,0,Sun,0,0,4,4
2011-11-27,0,Nov,5,0,Sun,0,0,5,5
2011-11-27,0,Nov,6,0,Sun,0,0,9,9
